[Spectrum]
Version            = 1
IDData             = DLAB_2022-02-10_08-14-32_660_090
IDDevice           = SAM_874F
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2022-02-10 08:05:42
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Calibration Station
MethodName         = SAM Calibration Station_2
Mission            = 
MissionSub         = 0
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 
IDDataCal = 
IntegrationTime = 8192
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $03 $05 Intensity counts
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 12 0 0
 1 0.0206958801771487 0.0198878358057692 0
 2 0.0206281918218175 0.0200068459270586 0
 3 0.0205893055333272 0.0199768097774619 0
 4 0.0205760929469847 0.0201441647875196 0
 5 0.0205980304081096 0.0204208408665068 0
 6 0.020605127242125 0.0202769008772103 0
 7 0.0206059095950131 0.0203961475297302 0
 8 0.0206089130344905 0.0202094746387715 0
 9 0.0206068667734128 0.0202005073994286 0
 10 0.0205987635586083 0.0201666003420563 0
 11 0.020579719965682 0.0202445088416457 0
 12 0.0206039490019257 0.0202545641246489 0
 13 0.0206037549839927 0.0201517423404228 0
 14 0.0206039615642379 0.0202630132645881 0
 15 0.0205943032398678 0.0203120574479019 0
 16 0.0206054079749075 0.0202938485580763 0
 17 0.0206040308314316 0.0200189414883067 0
 18 0.020597437536764 0.0200972280887412 0
 19 0.0206064965341558 0.0200681378895046 0
 20 0.0206007290370393 0.0200266543266 0
 21 0.0206002525415582 0.0201091848733632 0
 22 0.0206102980294115 0.0203001434309194 0
 23 0.020605230357771 0.020274811896225 0
 24 0.0205894974575416 0.0200739296752582 0
 25 0.020617264006008 0.0200507782428055 0
 26 0.0206071110405947 0.0203447589815268 0
 27 0.0206023961605554 0.0202239459860319 0
 28 0.0205856659523178 0.0200655266196325 0
 29 0.0205949114651506 0.0201555614033456 0
 30 0.0205929992020699 0.0202319475495321 0
 31 0.0206083906516744 0.0200243927040007 0
 32 0.0206105197891173 0.0199732902625771 0
 33 0.0206039681943471 0.0202991981788064 0
 34 0.0205987705376706 0.020009087998737 0
 35 0.0206017683938981 0.0199751413158376 0
 36 0.0205910311064904 0.0201228879741696 0
 37 0.0206131454868456 0.020209648502318 0
 38 0.0205855228815398 0.0201205338338196 0
 39 0.0206070016437925 0.0201446362789244 0
 40 0.0206049461354573 0.0201548539043957 0
 41 0.0206100839466743 0.020025794609766 0
 42 0.0206134715835333 0.0201011026623144 0
 43 0.0206252627093541 0.0202566291906685 0
 44 0.0206140548586683 0.0201395287754022 0
 45 0.0205997666243429 0.0199895382997739 0
 46 0.0206058394554366 0.0200476987982026 0
 47 0.0206028327009047 0.0201351760770761 0
 48 0.0206037766190859 0.0201438710000208 0
 49 0.0206080357663545 0.0201542467784772 0
 50 0.0205907870137851 0.0202286230201708 0
 51 0.0206159645046006 0.0200593548128541 0
 52 0.0206139330740305 0.0202105223586574 0
 53 0.0206168255464166 0.020264563547878 0
 54 0.020621992844172 0.0200493058140755 0
 55 0.0206114656265407 0.0201642076235499 0
 56 0.0206189470068909 0.0201305341298577 0
 57 0.0205908784395018 0.0204041354774105 0
 58 0.0206092286625847 0.0203338577720713 0
 59 0.0206215728790958 0.0205367299974865 0
 60 0.0206256313783221 0.020476798220537 0
 61 0.0206078265689609 0.0203473800268594 0
 62 0.0206028658514508 0.0202378599574851 0
 63 0.0206067050336431 0.0200620266556686 0
 64 0.0206209173706656 0.0199180185872726 0
 65 0.0206122415237962 0.0201041442270081 0
 66 0.0206275778388083 0.0200956603492719 0
 67 0.0206194006459429 0.0202743898058078 0
 68 0.0206209854165234 0.0201529459439905 0
 69 0.0206252077492382 0.0204833687264523 0
 70 0.0206280108896264 0.0202206595111417 0
 71 0.0206117126853475 0.0202588124350224 0
 72 0.0206072664992083 0.0202209162915403 0
 73 0.0206179701126401 0.0200687694540743 0
 74 0.0206287339204846 0.02024132692927 0
 75 0.0206316525643546 0.0202063436984395 0
 76 0.0206304577488822 0.0203311291966739 0
 77 0.0206121387571033 0.0202245445584226 0
 78 0.0206134843203221 0.0203919796923436 0
 79 0.0206098756216635 0.0201225486260426 0
 80 0.0205986894060709 0.0203754221570865 0
 81 0.0206194550826292 0.0201802835428182 0
 82 0.0206303870858761 0.020253666178782 0
 83 0.0206298992494186 0.020345863084872 0
 84 0.0206273824250628 0.0201836848793686 0
 85 0.0206240883076391 0.0203601986230569 0
 86 0.0206336395034023 0.0205232016330356 0
 87 0.0206323112133628 0.0202801981749317 0
 88 0.0206335695383024 0.0202434501243669 0
 89 0.0206358907744361 0.020179737862651 0
 90 0.0206302558795041 0.0200394711771796 0
 91 0.0206234526895366 0.0204320763617972 0
 92 0.020624964005486 0.0201578219785742 0
 93 0.0206361130575716 0.0202288159109529 0
 94 0.0206386208091464 0.0203452945371099 0
 95 0.0206251737263093 0.0204608434471536 0
 96 0.0206300522653604 0.0204243280874598 0
 97 0.0206282942395573 0.02032345231811 0
 98 0.0206358851911863 0.0203267391421238 0
 99 0.0206382694133576 0.0203863738149003 0
