[Spectrum]
Version            = 1
IDData             = DLAB_2022-01-25_08-06-00_076_879
IDDevice           = SAM_874C
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2022-01-25 07:59:44
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Calibration Station
MethodName         = SAM Calibration Station_2
Mission            = 
MissionSub         = 0
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = 
IDDataCal = 
IntegrationTime = 8192
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $03 $05 Intensity counts
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 12 0 0
 1 0.0196759853061146 0.0235247213274943 0
 2 0.0195775180645352 0.0236647310580053 0
 3 0.0195647160215347 0.0234793013961414 0
 4 0.0195368667711795 0.0231703629810023 0
 5 0.0195671023374248 0.023641961741319 0
 6 0.0195649786087552 0.0234439702636561 0
 7 0.019610496576756 0.0233514062541139 0
 8 0.0195749342411809 0.0235958432136678 0
 9 0.0195877329691268 0.0234559425842777 0
 10 0.0195545400252156 0.023541675990832 0
 11 0.0195826953074544 0.0234274183143764 0
 12 0.0195465120098078 0.0233437808712792 0
 13 0.0195897239211354 0.0238166474739036 0
 14 0.0195395912226399 0.0232291157675971 0
 15 0.0195919516378338 0.0233389071059988 0
 16 0.0195440358384901 0.0234569059908173 0
 17 0.0195831313243739 0.023310029523027 0
 18 0.0195489536347668 0.0234275918287993 0
 19 0.0195658738479766 0.0235839201194719 0
 20 0.0195458043328866 0.0237818929190229 0
 21 0.0195848708556618 0.0232183695690144 0
 22 0.0195471432659963 0.0233988537207007 0
 23 0.0195819543055106 0.0234422524010442 0
 24 0.0195194250475365 0.0234739517754113 0
 25 0.01956055807067 0.0234849866992008 0
 26 0.0195635068989846 0.0235336368965463 0
 27 0.0195906802271523 0.0233595785390483 0
 28 0.0195645966795687 0.0235006520491302 0
 29 0.0195909367076932 0.023723151304383 0
 30 0.0195270751467187 0.0234145675988088 0
 31 0.0195850104369086 0.0233151113659655 0
 32 0.0195296706600024 0.0233258912549743 0
 33 0.0195912310496473 0.0234832815795998 0
 34 0.0195550995715386 0.0234047987717091 0
 35 0.0195969271858514 0.0233604817217689 0
 36 0.0195039545600509 0.0235697862001587 0
 37 0.0195767231493348 0.0233939120508825 0
 38 0.019561798075571 0.0232690591717958 0
 39 0.0195907065731126 0.0234260794254186 0
 40 0.0195550875326561 0.023203604608817 0
 41 0.0195893714784873 0.0233854316643823 0
 42 0.0195599411215593 0.0236568452289744 0
 43 0.0195907784574547 0.0237182138240479 0
 44 0.0195507263166008 0.0235998679103835 0
 45 0.0195920277096133 0.0233657403958045 0
 46 0.0195605113109524 0.023423481247681 0
 47 0.0195941774352901 0.0235653540762164 0
 48 0.0195589985991905 0.0233752466819664 0
 49 0.019595271228835 0.0233767978380653 0
 50 0.0195496590434927 0.0233969288278014 0
 51 0.0195926570465596 0.0234857168911839 0
 52 0.0195567642523829 0.0232376301936471 0
 53 0.0195875501176935 0.023276665527395 0
 54 0.0195554954588498 0.0234519662411788 0
 55 0.0195809526355884 0.0236631902010522 0
 56 0.01955571547379 0.0233751208229131 0
 57 0.0195983425396936 0.0233582633904944 0
 58 0.0195605556279982 0.0234487557006689 0
 59 0.0196033590897025 0.0235272807525136 0
 60 0.0195636670684652 0.0235480948025486 0
 61 0.0195947715279716 0.0234748502449636 0
 62 0.019560077562228 0.0236143149935546 0
 63 0.0195953453813724 0.0233635777497422 0
 64 0.0195713688127088 0.0236532110269911 0
 65 0.0195998107599331 0.0236941881861322 0
 66 0.0195597727516804 0.0236625148214724 0
 67 0.0196062592390572 0.0234886844416769 0
 68 0.0195500657483505 0.0235250804011039 0
 69 0.0196069449319319 0.0233542355516664 0
 70 0.0195786673416257 0.0236387246674165 0
 71 0.0196007189104198 0.0234380217214118 0
 72 0.0195742077207915 0.0235084233656244 0
 73 0.0196113633762984 0.0234458696705335 0
 74 0.019562457596962 0.0237321991912746 0
 75 0.0196082491442064 0.023491592815722 0
 76 0.0195440543330053 0.0235960090473718 0
 77 0.0196049745681573 0.023603963130064 0
 78 0.0195721642513388 0.0234650758318865 0
 79 0.0195967544540585 0.0234158153665102 0
 80 0.0195733089920389 0.0235898758187497 0
 81 0.0196087059238365 0.0235018322614175 0
 82 0.019573027212397 0.0235490857898515 0
 83 0.0196123999415322 0.0235203358115509 0
 84 0.0195754205073493 0.0237212108754841 0
 85 0.0195917031832145 0.0234418276922001 0
 86 0.0195595302292641 0.0235440062162163 0
 87 0.0196145231467721 0.023572347370796 0
 88 0.0195702732743982 0.023627101644944 0
 89 0.0196084454303347 0.0235962979471403 0
 90 0.0195747356868574 0.0234425011516002 0
 91 0.0196111332417178 0.0234894310424687 0
 92 0.0195608267645701 0.0236747688848291 0
 93 0.0196170973739156 0.0235850456939177 0
 94 0.0195835715287309 0.0234540330528164 0
 95 0.0196193120048722 0.0235368189834838 0
 96 0.0195791159208575 0.0234152864442753 0
 97 0.0196008160938629 0.0233472616334458 0
 98 0.0195840167929081 0.0234624909208452 0
 99 0.0196125616813019 0.0237275156983494 0
