[Spectrum]
Version            = 1
IDData             = DLAB_2007-11-02_16-01-20_987_403
IDDevice           = SAM_8166
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2007-11-02 15:54:35
 102 0.0200354166127534 0.0261488967275887 0
 103 0.0199096165714318 0.0265296023838526 0
 104 0.020040523367143 0.0266976291076925 0
 105 0.0199032790593988 0.0263789393216331 0
 106 0.0200349989158725 0.0264655022458311 0
 107 0.0199021224542928 0.0267723759440742 0
 108 0.0200327042001756 0.0262140515679678 0
 109 0.0199134470297962 0.0265466043534365 0
 110 0.0200302384974514 0.0265636918582992 0
 111 0.0199085983262366 0.0267850721724544 0
 112 0.0200269429842152 0.0266858341418532 0
 113 0.0199107736999675 0.0263012287751178 0
 114 0.0200330924105182 0.0267860886457791 0
 115 0.0199138382062403 0.0267550758229466 0
 116 0.0200432584616734 0.0264967346674001 0
 117 0.0199039774890624 0.0267452815098251 0
 118 0.0200265880988953 0.0262584618339058 0
 119 0.0199133097167447 0.02634010979624 0
 120 0.0200408075894567 0.0264979452534395 0
 121 0.0199131567008029 0.0266194528303115 0
 122 0.0200486984662896 0.0264798023479719 0
 123 0.0199116497467675 0.0264261233744732 0
 124 0.0200361534272598 0.0263640600234608 0
 125 0.0199064489495129 0.0265005348776492 0
 126 0.0200410762833567 0.026470180152779 0
 127 0.0199107054796331 0.0268868764359848 0
 128 0.0200289915134881 0.0270392262888169 0
 129 0.019900451666769 0.0264253223104019 0
 130 0.0200368052716822 0.0265286340895829 0
 131 0.0199094328476157 0.0266308564286093 0
 132 0.0200407126742089 0.026442694700112 0
 133 0.0199089074986982 0.0265192770537546 0
 134 0.0200353201272166 0.0264753253616486 0
 135 0.0199073075486571 0.0263889911134004 0
 136 0.020030056518401 0.0264760040579026 0
 137 0.019913037358837 0.0266846946024638 0
 138 0.0200408670859632 0.0262597059358095 0
 139 0.0199018176437452 0.0263845270446498 0
 140 0.0200399477689766 0.0265551156373742 0
 141 0.0199100339193596 0.026650003588076 0
 142 0.020032521872172 0.026012823190964 0
 143 0.0198999793587252 0.0265812766897123 0
 144 0.02003692705632 0.0266551505425636 0
 145 0.0199087656492562 0.026663007219775 0
 146 0.0200316250626615 0.0271352373700995 0
 147 0.0198964050319486 0.0261101406927108 0
 148 0.0200313736419408 0.0267334427289756 0
 149 0.0198955877837488 0.0267584185067344 0
 150 0.0200374382726363 0.0266562034993033 0
 151 0.0199032111880176 0.0263586948667311 0
 152 0.0200352313186483 0.0263436752208766 0
 153 0.0199088726033865 0.0263336009106379 0
 154 0.0200434287507945 0.0261189235947995 0
 155 0.0199155927425122 0.0260859871010003 0
 156 0.0200380412636223 0.02671349572737 0
 157 0.0199065492735341 0.0265032473933617 0
 158 0.0200274193052198 0.026397208086154 0
 159 0.0199076563272975 0.0267305566988402 0
 160 0.0200330212240823 0.0262496829467383 0
 161 0.0199006484763269 0.0265414715384542 0
 162 0.0200491803705441 0.0264773612758487 0
 163 0.0199073276134613 0.0266492545434193 0
 164 0.0200392678338283 0.0266809137685739 0
 165 0.0199067757441069 0.0263738524164026 0
 166 0.020041169453839 0.026364197752716 0
 167 0.0198883499726742 0.0266854085602001 0
 168 0.0200339234423661 0.0263151319237397 0
 169 0.0198969575992093 0.026530566663201 0
 170 0.0200339346088659 0.0264161494372659 0
 171 0.0199071962326128 0.0264150242119437 0
 172 0.0200428105803478 0.0262850706372447 0
 173 0.0199131251205459 0.0264032072513184 0
 174 0.0200396206254295 0.0260549222587533 0
 175 0.0199019245978755 0.0264463241889269 0
 176 0.0200385720213132 0.0264452619804121 0
 177 0.0198946550320673 0.0265349158702913 0
 178 0.0200263089364018 0.0263741243836772 0
 179 0.0198915517919985 0.0263496125911661 0
 180 0.0200413812683809 0.0262187434398591 0
 181 0.0198988750965867 0.0262270340776896 0
 182 0.0200244638467961 0.0258934990330077 0
 183 0.0199033040095467 0.0260275357826234 0
 184 0.0200291265583444 0.0262763245676944 0
 185 0.0199094218555925 0.0266891808405622 0
 186 0.0200354296984953 0.0263968329528593 0
 187 0.0199030176935143 0.0265650134656394 0
 188 0.0200352198031955 0.0261148048092769 0
 189 0.0198866442898387 0.026237598557445 0
 190 0.0200375136465096 0.0266372450411355 0
 191 0.0199032087453458 0.0264961200353244 0
 192 0.0200260896193678 0.0267190796100273 0
 193 0.0199051276385357 0.0261610849811492 0
 194 0.0200324229439634 0.0264261067911028 0
 195 0.0198955783620146 0.0267213101606273 0
 196 0.020027064768853 0.026767505320906 0
 197 0.0199062633064547 0.026215377364791 0
 198 0.0200281051725711 0.0266033905268632 0
 199 0.0198965172203757 0.0266270120542264 0
 200 0.0200255728198016 0.0261522743237352 0
 201 0.0199061238996845 0.0264096508508097 0
 202 0.0200453274047036 0.0262506929612767 0
 203 0.0199002914972883 0.0258631795696199 0
 204 0.0200346318171935 0.0262510408629315 0
 205 0.0199048320752457 0.025977323431786 0
 206 0.0200451504854734 0.0262354652377641 0
 207 0.0198968717567425 0.0265496403321527 0
 208 0.0200390380482008 0.0265403194306157 0
 209 0.01989208150283 0.0262550465324118 0
 210 0.0200328153417433 0.026354043318614 0
 211 0.0198957933171347 0.0264174315936408 0
 212 0.0200430164626868 0.0265757303378407 0
 213 0.0199003837953877 0.0263669116649228 0
 214 0.020035187176079 0.0265846080269835 0
 215 0.0198994397027299 0.0262274994594317 0
 216 0.0200389220212894 0.0264452267189298 0
 217 0.0198955474796638 0.0266071514607087 0
 218 0.0200505655399417 0.0262541112303211 0
 219 0.019899062309934 0.026502632761286 0
 220 0.0200344168620734 0.0263650426317976 0
 221 0.0199069821498756 0.0262055579147712 0
 222 0.0200279062692945 0.0259271754942505 0
 223 0.0199061167461456 0.0265080075189143 0
 224 0.0200252962744565 0.0263547361543733 0
 225 0.0199023279876787 0.0263264320068938 0
 226 0.0200265746642003 0.0262996383426153 0
 227 0.019909421681116 0.026637658403463 0
 228 0.0200322751623183 0.0260975956348439 0
 229 0.0199033095927966 0.0266782078862095 0
 230 0.0200371273554091 0.0267330951764443 0
 231 0.0199066993233743 0.0262773696691534 0
 232 0.0200379676345147 0.0260845638986962 0
 233 0.0198935333222729 0.0264575701579249 0
 234 0.0200243596842907 0.026337373191 0
 235 0.0199036335957656 0.0262357309208141 0
 236 0.0200245756862701 0.0261203111864977 0
 237 0.0198974862631814 0.0262766682798662 0
 238 0.0200325743896161 0.0263271162891251 0
 239 0.0199004675441358 0.025828800846281 0
 240 0.0200386671110375 0.0260673243505111 0
 241 0.0199053204351328 0.0262247998612919 0
 242 0.020035366189028 0.0264996264580747 0
 243 0.0199208238986879 0.0266486168691868 0
 244 0.0200497451511638 0.0260971169864056 0
 245 0.019923065573511 0.0263415165897356 0
 246 0.0200509422348314 0.0263501518125468 0
 247 0.0199190569745804 0.0262997587902529 0
 248 0.0200627768053152 0.0265605411924845 0
 249 0.0199401712553025 0.0263479097408684 0
 250 0.0200706887938117 0.0259496358365619 0
 251 0.0199587763886373 0.0261002163310529 0
 252 0.0201074267524377 0.0264489054341704 0
 253 0.0200132558216337 0.0262296240510229 0
 254 0.0202305415995246 0.026084393177262 0
 255 0.020603493269155 0.0271991472357658 0
[END] of [DATA]
[END] of [Spectrum]

