0.026345	0.027104	0.028153	0.029726	0.031906	0.033792	0.034951	0.033952	0.029481	0.023663
0.026857	0.028814	0.030494	0.032725	0.035598	0.038046	0.039486	0.038542	0.033794	0.027386
0.028029	0.030657	0.032795	0.035459	0.038762	0.041616	0.043230	0.042356	0.037307	0.030515
0.029463	0.032681	0.035273	0.038283	0.042059	0.045252	0.047096	0.046137	0.040929	0.033815
0.031778	0.035782	0.038794	0.042363	0.046567	0.050081	0.052198	0.051655	0.046180	0.038887
0.033708	0.038273	0.041656	0.045623	0.050168	0.054179	0.056795	0.056597	0.051229	0.043837
0.034925	0.039859	0.043521	0.047772	0.052766	0.057340	0.060435	0.060624	0.055523	0.048125
0.035253	0.040482	0.044335	0.048837	0.054649	0.060020	0.063923	0.065282	0.060446	0.053039
0.034192	0.038921	0.042825	0.047383	0.053444	0.059909	0.064873	0.067650	0.063455	0.056184
0.030462	0.033117	0.035498	0.038542	0.042702	0.047028	0.050306	0.051570	0.047741	0.041544
0.026345	0.026963	0.028095	0.029762	0.031901	0.033760	0.034860	0.034061	0.029859	0.020452
0.026857	0.028637	0.030409	0.032666	0.035490	0.037868	0.039198	0.038518	0.034055	0.023908
0.028029	0.030458	0.032699	0.035376	0.038607	0.041302	0.042849	0.042240	0.037531	0.026841
0.029463	0.032488	0.035067	0.038148	0.041840	0.044846	0.046625	0.045956	0.041127	0.029903
0.031778	0.035547	0.038556	0.042166	0.046284	0.049582	0.051670	0.051353	0.046335	0.034278
0.033708	0.038007	0.041371	0.045375	0.049822	0.053573	0.056108	0.056172	0.051277	0.038539
0.034925	0.039575	0.043215	0.047493	0.052360	0.056670	0.059585	0.060060	0.055453	0.042014
0.035253	0.040200	0.044034	0.048510	0.054181	0.059149	0.062864	0.064339	0.060142	0.046025
0.034192	0.038667	0.042479	0.047062	0.052917	0.058933	0.063657	0.066441	0.062739	0.048827
0.030462	0.032960	0.035314	0.038401	0.042429	0.046441	0.049552	0.050981	0.047549	0.036127
0.026345	0.026969	0.028139	0.029545	0.031969	0.033910	0.034929	0.033821	0.029472	0.022290
0.026857	0.028508	0.030271	0.032247	0.035250	0.037644	0.038932	0.037887	0.033265	0.025599
0.028029	0.030299	0.032426	0.034736	0.038157	0.040861	0.042348	0.041346	0.036484	0.028467
0.029463	0.032277	0.034713	0.037387	0.041231	0.044240	0.045905	0.044773	0.039861	0.031464
0.031778	0.035175	0.038111	0.041195	0.045505	0.048746	0.050674	0.049881	0.044645	0.035973
0.033708	0.037589	0.040830	0.044241	0.048864	0.052507	0.054783	0.054391	0.049211	0.040432
0.034925	0.039106	0.042617	0.046282	0.051271	0.055346	0.058033	0.057867	0.052792	0.043858
0.035253	0.039707	0.043387	0.047258	0.052808	0.057563	0.060849	0.061516	0.056610	0.047425
0.034192	0.038206	0.041821	0.045705	0.051443	0.056893	0.061050	0.062526	0.058066	0.048837
0.030462	0.032720	0.034998	0.037634	0.041716	0.045440	0.048199	0.048837	0.044852	0.037051
0.026345	0.026963	0.028107	0.029732	0.031821	0.033820	0.034941	0.034023	0.029420	0.021816
0.026857	0.028335	0.029981	0.032006	0.034607	0.036960	0.038283	0.037447	0.032638	0.024426
0.028029	0.030005	0.031934	0.034300	0.037212	0.039798	0.041272	0.040520	0.035439	0.026985
0.029463	0.031881	0.034042	0.036742	0.039970	0.042790	0.044386	0.043630	0.038459	0.029656
0.031778	0.034677	0.037256	0.040290	0.043942	0.046995	0.048856	0.048177	0.042744	0.033604
0.033708	0.037006	0.039793	0.043154	0.047096	0.050491	0.052560	0.052306	0.046740	0.037287
0.034925	0.038479	0.041499	0.045038	0.049254	0.052953	0.055240	0.055354	0.049783	0.040090
