# Example data set collected in the Baltic Sea from RV Aranda
#
# ID: 576
# Mission: SUPREMO12-2
# Location: Western Gulf of Finland
# Latitude: 59.9068333333
# Longitude:  24.5968
# Date, Time: 7/17/2012, 9:20:00 AM 
# Secchi Depth, [m]: 5
# Air Temperature, [degC]: 15.5
# Sea Temperature, [degC]: n. a.
# Wind Speed, [m/s]: 5.4
# Wind Direction, [deg]: 243.5
# Depth, [m]: 38
# 
"Wavelength, [nm]","Sky Radiance, [mW/(m^2 nm sr)]","Upwelling Radiance, [mW/(m^2 nm sr)]","Downwelling Irradiance, [mW/(m^2 nm)]"
485,39.425379569200246,3.381783733700003,1035.8220130100024
486,38.867280495745774,3.3679430551060685,1029.1779743342463
487,38.30918142229123,3.354102376512129,1022.5339356584888
488,37.75108234883668,3.34026169791819,1015.8898969827311
489,37.31232320151234,3.334189372614547,1011.8169339384866
490,36.92470973681538,3.3314463415781836,1008.8458604506078
491,36.53709627211841,3.32870331054182,1005.874786962729
492,36.259572566597036,3.3330807714096884,1004.8699454481806
493,36.147183499839464,3.3481389701339306,1006.8144518936351
494,36.034794433081885,3.3631971688581728,1008.7589583390898
495,35.9183676748607,3.378188004018779,1010.6969344987867
496,35.765601693466756,3.3925725671066576,1012.5761380866655
497,35.61283571207282,3.4069571301945363,1014.4553416745442
498,35.46006973067888,3.421341693282415,1016.334545262423
499,35.19556322123655,3.428385600052724,1015.5045612575766
500,34.903121579782,3.4335943427436333,1013.9972803545463
501,34.61067993832746,3.4388030854345426,1012.489999451516
502,34.30088732894869,3.4429187256890894,1010.5398153530318
503,33.973743751645664,3.445941263507271,1008.1467280590924
504,33.64660017434264,3.448963801325453,1005.753640765153
505,33.33732418074864,3.453005694980601,1003.733691656667
506,33.099518521991065,3.4611250119836314,1003.2062952900004
507,32.86171286323349,3.4692443289866617,1002.6788989233337
508,32.62390720447591,3.477363645989692,1002.151502556667
509,32.41764153430013,3.4853065694127223,1001.9684862045456
510,32.214880307300135,3.4932298935490858,1001.823734298485
511,32.01211908030013,3.5011532176854496,1001.6789823924244
512,31.747006669118385,3.502417452218184,999.4727302005479
513,31.440326801815363,3.4992422936818204,995.8921444847904
514,31.13364693451234,3.4960671351454566,992.3115587690329
515,30.7980311948912,3.490854465179098,987.9690836572771
516,30.39489841986089,3.4808876018760677,981.8488666215195
517,29.991765644830583,3.470920738573037,975.7286495857618
518,29.588632869800275,3.460953875270006,969.6084325500042
519,29.288033930012322,3.4620991284942413,966.2805272051537
520,28.98743499022444,3.4632443817184835,962.9526218603052
521,28.686836050436558,3.464389634942726,959.6247165154566
522,28.514142092600075,3.478022997156957,959.7124620988474
523,28.39626455560008,3.4970084060811994,961.2640580800595
524,28.278387018600082,3.5159938150054417,962.8156540612716
525,28.18150873983035,3.5378336703357394,965.2156007336338
526,28.11612934840611,3.5639551952751325,968.8880734427246
527,28.050749956981868,3.5900767202145256,972.5605461518154
528,27.9823987922728,3.6160958504887684,976.1580098949978
529,27.887301668000074,3.6411934287766474,979.0803929449978
530,27.792204543727344,3.666291007064527,982.0027759949978
531,27.697107419454618,3.691388585352406,984.9251590449978
532,27.58921280989705,3.714727938951802,987.1282043829985
533,27.47811882901826,3.737627736379075,989.1514152929985
534,27.36702484813947,3.7605275338063477,991.1746262029986
535,27.229734952836477,3.7801312631078674,992.3580412322422
536,27.066249143109207,3.7964389242836245,992.701660380727
537,26.902763333381937,3.812746585459382,993.0452795292119
538,26.730444625278945,3.827526506617569,992.9775989052741
539,26.52279432367289,3.8361954677054477,991.2647191916377
540,26.315144022066836,3.8448644287933265,989.5518394780014
541,26.107493720460777,3.853533389881205,987.8389597643651
542,25.908313722218345,3.860682099299994,986.1579909890924
543,25.7100748687941,3.867661891866661,984.4805678736377
544,25.511836015369852,3.8746416844333273,982.8031447581832
545,25.33616311947285,3.882675979341811,982.0753458796364
546,25.175534195260727,3.8914132758115083,981.9806298256971
547,25.014905271048605,3.9001505722812055,981.8859137717576
548,24.86190136160919,3.90873927247363,981.9000645038179
549,24.72668915330616,3.9169812480190846,982.1682377365452
550,24.591476945003134,3.9252232235645392,982.4364109692725
551,24.456264736700106,3.9334651991099934,982.7045842019998
552,24.31023988800315,3.9377823456190875,982.1932808323035
553,24.164215039306182,3.942099492128178,981.6819774626065
554,24.018190190609214,3.946416638637269,981.1706740929095
555,23.84686609837288,3.9467903383663647,979.8973679932741
556,23.664699473191064,3.9454739894754556,978.2974892950923
557,23.482532848009242,3.9441576405845464,976.6976105969104
558,23.291868172815317,3.9411966119021256,974.6757982240628
559,23.088456422603194,3.9357685635324287,972.0210853392143
560,22.885044672391068,3.9303405151627318,969.3663724543658
561,22.6826223673456,3.9248124004724296,966.7171750007597
562,22.48910506880015,3.9183836888966725,964.1176164283354
563,22.295587770254702,3.911954977320915,961.5180578559111
564,22.10207047170925,3.9055262657451575,958.918499283487
565,21.920955611539544,3.8979347801112194,957.2862450761527
566,21.742941360963794,3.8900526009627345,955.8958169600921
567,21.56492711038804,3.88217042181425,954.5053888440316
568,21.389737098478946,3.8729180653369797,952.8845823675168
569,21.217371325236517,3.862295531530919,951.0333975305471
570,21.04500555199409,3.851672997724858,949.1822126935774
571,20.874607082545594,3.8407337999139504,947.4111983896981
572,20.712077828272868,3.8285279460836468,945.960866218183
573,20.549548574000138,3.8163220922533436,944.5105340466679
574,20.387019319727408,3.8041162384230405,943.0602018751528
575,20.249395203581933,3.7904104079681935,942.2330639251826
576,20.114538325006176,3.7765379134439514,941.4751697776068
577,19.979681446430423,3.7626654189197093,940.717275630031
578,19.863651839509185,3.7459086570936533,940.3472224986366
579,19.76017374702434,3.727229050399714,940.2357300446971
580,19.65669565453949,3.7085494437057744,940.1242375907577
581,19.555969290854637,3.6869149192027537,940.1319996642725
582,19.461663627703118,3.6583855864785115,940.4180223018482
583,19.3673579645516,3.629856253754269,940.704044939424
584,19.273052301400085,3.6013269210300263,940.9900675769998
585,19.133895402612247,3.5567146204421616,939.3982391518499
586,18.994738503824365,3.5121023198542822,937.8064107266983
587,18.855581605036484,3.467490019266403,936.2145823015468
588,18.66869523350624,3.411626957983387,932.7536075469127
589,18.46135337365776,3.3509421421167214,928.4915700796402
590,18.25401151380928,3.290257326250056,924.2295326123675
591,18.05271227421533,3.2278122241543037,920.5783159149116
592,17.860476965003215,3.162726692714911,917.8433303721845
593,17.6682416557911,3.097641161275518,915.1083448294572
594,17.484198091594052,3.032844699069456,912.6238414826366
595,17.373880232533445,2.9706498599633946,912.3936778990003
596,17.263562373472837,2.9084550208573328,912.1635143153638
597,17.153244514412226,2.8462601817512714,911.9333507317275
598,17.083027100200056,2.7874001609361154,912.1165587328179
599,17.022834797200055,2.7293738446936904,912.4031096300906
600,16.962642494200054,2.6713475284512653,912.6896605273635
601,16.905750035957624,2.615999301173988,913.2732221478174
602,16.85215742247278,2.5633291628618675,914.1537944914537
603,16.79856480898793,2.5106590245497475,915.03436683509
604,16.743827864006118,2.459785673559437,915.8596082546055
605,16.684513593036424,2.4160994718564073,916.4635259776358
606,16.625199322066727,2.3724132701533778,917.0674437006661
607,16.565885051097034,2.3287270684503487,917.6713614236965
608,16.48631223042736,2.294354244693671,916.9690651931827
609,16.404488459790993,2.261016240708822,916.1216340789402
610,16.322664689154628,2.227678236723973,915.2742029646978
611,16.22440051979102,2.198995239910025,913.7735454479109
612,16.115176084609196,2.173415581210025,911.8374036627594
613,16.005951649427377,2.147835922510025,909.9012618776079
614,15.895135911663747,2.1236586262800206,907.780717657457
615,15.780607134542537,2.1027535091466873,905.2299010889722
616,15.666078357421327,2.0818483920133546,902.6790845204874
617,15.551549580300117,2.0609432748800214,900.1282679520026
618,15.451984914875862,2.043803140870927,897.837951178972
619,15.35242024945162,2.0266630068618365,895.5476344059418
620,15.252855584027381,2.0095228728527457,893.2573176329116
621,15.162064331354639,1.9937701321491073,891.5061203708805
622,15.075033112718275,1.9786119885763798,889.98597432785
623,14.98800189408191,1.9634538450036523,888.4658282848197
624,14.891544538160721,1.948066085716986,886.5612990573055
625,14.780947976312236,1.93233390285941,884.0801950530631
626,14.670351414463749,1.916601720001834,881.5990910488207
627,14.55818879001831,1.900719073436684,879.0749098000939
628,14.43193160220013,1.8834822535033509,876.163033351003
629,14.30567441438195,1.866245433570018,873.2511569019122
630,14.179417226563771,1.849008613636685,870.3392804528213
631,14.06776220470921,1.8348092444984994,868.5733994284562
632,13.959757724345575,1.8213692380591058,867.0940172602744
633,13.85175324398194,1.8079292316197122,865.6146350920926
634,13.766538705618254,1.7970070955212216,865.0619135536057
635,13.704114109254617,1.7886028297636456,865.4358526448178
636,13.641689512890979,1.7801985640060698,865.8097917360299
637,13.583824247157619,1.7724359257690963,866.2589832408779
638,13.544196303945498,1.7672397976145509,867.0091844002719
639,13.504568360733375,1.7620436694600055,867.7593855596659
640,13.464940417521253,1.75684754130546,868.5095867190598
641,13.409187138009152,1.7505394028427341,868.3929380603639
642,13.351642154463699,1.7441077076790978,868.1799727552124
643,13.294097170918246,1.7376760125154616,867.9670074500608
644,13.212059490518293,1.7284363847463762,866.4130290632755
645,13.113693345548599,1.7173248019069822,863.9650419553967
646,13.015327200578904,1.7062132190675885,861.517054847518
647,12.910254871481962,1.694373566702743,858.6911599835498
648,12.789534779421354,1.680835085445167,854.9834803553679
649,12.668814687360745,1.6672966041875912,851.275800727186
650,12.548094595300137,1.6537581229300151,847.5681210990042
651,12.420520534542568,1.63920115836638,843.6392756059741
652,12.29294647378499,1.6246441938027436,839.7104301129438
653,12.165372413027413,1.610087229239107,835.7815846199134
654,12.043709684991041,1.594066944722443,832.2455268691249
655,11.92458038526377,1.5774195230830492,828.8778067221552
656,11.8054510855365,1.5607721014436557,825.5100865751857
657,11.701103590427369,1.5452870776806222,823.1322517598495
658,11.618928802245552,1.5315456507321374,822.2392449419708
659,11.536754014063735,1.5178042237836529,821.346238124092
660,11.461658484881832,1.5046864800221302,820.8170860889967
661,11.450276286700014,1.4971818849433425,823.5626270989967
662,11.438894088518195,1.4896772898645545,826.3081681089968
663,11.427511890336376,1.4821726947857667,829.0537091189968
664,11.431825147839383,1.4781673475687918,832.3729286351778
665,11.440062269263628,1.4750368123172766,835.8355677779051
666,11.44829939068787,1.4719062770657612,839.2982069206324
667,11.440650732748512,1.470264244729394,841.6826093950287
668,11.417116295445483,1.470110715308182,842.9887752010893
669,11.393581858142452,1.46995718588697,844.2949410071499
670,11.362509716445528,1.470439119916663,845.3189227611516
671,11.301286757172802,1.4734629077499963,845.2141683069092
672,11.240063797900076,1.4764866955833296,845.1094138526668
673,11.17884083862735,1.4795104834166628,845.0046593984245
674,11.114318556454627,1.4853293848890832,844.3668954146373
675,11.049429682848565,1.4914588545436287,843.6699081497887
676,10.984540809242503,1.4975883241981742,842.9729208849402
677,10.921920704327347,1.5039579527236284,841.657243055002
678,10.860813111872801,1.5104876871630224,839.9291048483353
679,10.799705519418254,1.5170174216024166,838.2009666416686
680,10.729129904736473,1.5215696606227274,835.7294319299141
681,10.63646223819102,1.5215077436651516,831.5233053729444
682,10.543794571645568,1.5214458267075759,827.3171788159748
683,10.451126905100116,1.52138390975,823.1110522590052
684,10.287682209057785,1.5068492133803213,814.648419081435
685,10.124237513015364,1.4923145170106247,806.1857859038594
686,9.960792816972944,1.4777798206409278,797.7231527262838
687,9.770124769782994,1.454579061911853,788.0165532118316
688,9.567789572101173,1.4276642764573073,777.776825267286
689,9.365454374419352,1.4007494910027616,767.5370973227405
690,9.190215127984718,1.3737570745712464,758.9934781861895
691,9.05561980842108,1.3466482116742764,752.9940222616439
692,8.921024488857439,1.3195393487773064,746.9945663370984
693,8.798225075435777,1.2930673766679044,741.5515096526066
694,8.781588817293354,1.2723274216466927,741.1160461286672
695,8.764952559150931,1.251587466625481,740.6805826047279
696,8.748316301008508,1.2308475116042692,740.2451190807885
697,8.748342528609086,1.211975401928509,741.444320735998
698,8.75253437764545,1.1935702535891153,743.052188685998
699,8.756726226681813,1.1751651052497218,744.6600566359979
700,8.749249619148511,1.1564307451663893,746.2423811261496
701,8.73010455504548,1.1373671733391164,747.7991621564526
702,8.71095949094245,1.1183036015118435,749.3559431867556
703,8.691059275123667,1.0994396342912358,750.853697803059
704,8.668138452441848,1.0813740854972962,752.115346763362
705,8.64521762976003,1.0633085367033566,753.3769957236651
706,8.622296807078211,1.045242987909417,754.6386446839681
707,8.608704613914561,1.0277320431588406,755.4774562778172
708,8.596148935141835,1.0102827210797503,756.2692859420596
709,8.583593256369108,0.9928333990006597,757.061115606302
710,8.55135779385279,0.9740852847710266,756.3344365645478
711,8.506002475507335,0.9544713091076936,754.5954183854569
712,8.460647157161882,0.9348573334443606,752.8564002063661
713,8.394291060233797,0.9131403659409465,749.2588876101021
714,8.278933146612584,0.8865164174773098,741.3248880404051
715,8.16357523299137,0.8598924690136731,733.390888470708
716,8.048217319370158,0.8332685205500364,725.4568889010109
717,7.836722858427862,0.801904392135497,712.6299483749568
718,7.625228397485435,0.7705402637209511,699.803007848896
719,7.413733936543008,0.7391761353064051,686.9760673228352
720,7.224268211219029,0.710703782974006,675.3622288897724
721,7.0442433725887295,0.6834707632482491,664.268291353712
722,6.8642185339584305,0.656237743522492,653.1743538176516
723,6.722898623614056,0.6325161374844803,644.1851533123718
724,6.639636105698907,0.6140616519781171,638.353058353281
725,6.556373587783757,0.5956071664717538,632.5209633941902
726,6.478075253648231,0.5777490046746546,627.1995319686678
727,6.444454573530049,0.565257756261018,626.4740723453344
728,6.4108338934118665,0.5527665078473815,625.748612722001
729,6.377213213293684,0.540275259433745,625.0231530986676
730,6.391005039597236,0.5318467865822831,628.0370537749642
731,6.416649992506327,0.5244340076213739,631.9857945261764
732,6.442294945415418,0.5170212286604648,635.9345352773886
733,6.487541870433546,0.5122523718192454,641.440142524657
734,6.552390767560818,0.5101274370977302,648.5026162679902
735,6.61723966468809,0.5080025023762151,655.5650900113234
736,6.682414756509298,0.5062197747151824,662.5872803444144
737,6.748894627106266,0.5058058752960914,669.4483370365355
738,6.815374497703235,0.5053919758770006,676.3093937286566
739,6.881854368300203,0.5049780764579097,683.1704504207776
740,6.912491308522688,0.5047105521982731,688.3975589821744
741,6.939145700925717,0.5044592918452429,693.4431177512653
742,6.965800093328748,0.5042080314922125,698.4886765203563
743,6.983304797339073,0.5042271600200907,702.4319386818136
744,6.994709709087559,0.5044265478019089,705.6403364381772
745,7.006114620836044,0.504625935583727,708.8487341945408
746,7.01306869155455,0.5044127399531835,711.5115437116344
747,7.009637466536368,0.5032368496937896,712.9013140037556
748,7.0062062415181865,0.5020609594343957,714.2910842958768
749,7.002775016500005,0.5008850691750018,715.6808545879979
750,6.967377583918235,0.4982806265843978,715.2564383998188
751,6.931980151336417,0.4956761839937918,714.832022211637
752,6.896582718754599,0.4930717414031858,714.4076060234552
753,6.833251686734661,0.4879343889092217,709.8081639981008
754,6.757949112098297,0.48171150359952464,703.4194251853734
755,6.682646537461932,0.4754886182898276,697.0306863726461
756,6.556136532245152,0.46580997079650704,685.5113174695136
757,6.352815381157271,0.450947680027719,666.2960034307255
758,6.14949423006939,0.4360853892589309,647.0806893919373
759,5.931903802854444,0.4205928355143036,626.9944250120407
760,5.585889890493845,0.3994279149870313,599.0696075620413
761,5.239875978133246,0.37826299445975897,571.1447901120418
762,4.893862065772646,0.3570980739324867,543.2199726620424
763,4.656652991094263,0.3429834533460493,524.616293629722
764,4.4466451258366915,0.33063140774483746,508.3428992018436
765,4.23663726057912,0.31827936214362557,492.06950477396515
766,4.178462394640761,0.31463003517768895,488.6293367368033
767,4.2721205280225805,0.31968342684708295,498.0223950904398
768,4.365778661404399,0.32473681851647695,507.41545344407626
769,4.4878023919278185,0.33146681563816105,519.3150191170873
770,4.723288511018731,0.34490323456907035,541.2406140676937
771,4.958774630109643,0.35833965349997965,563.1662090183
772,5.194260749200555,0.37177607243088895,585.0918039689064
773,5.3473287542025085,0.38164273595971293,601.6725970938847
774,5.491239190972203,0.3911127599994097,617.659523349339
775,5.635149627741897,0.40058278403910647,633.6464496047931
776,5.715654566373576,0.40712957813517453,644.0989371044438
777,5.753889172912969,0.4117275522688108,650.861798766868
778,5.792123779452362,0.4163255264024471,657.6246604292921
779,5.818590609845456,0.41982088560063485,663.0083854012693
780,5.817599295896971,0.4207434766160894,665.1741247621784
781,5.816607981948486,0.42166606763154396,667.3398641230875
782,5.815616668000001,0.4225886586469985,669.5056034839967
783,5.781428940242478,0.42121042073003245,668.6211067467287
784,5.7472412124849015,0.4198321828130627,667.736610009456
785,5.713053484727325,0.41845394489609306,666.8521132721831
786,5.669349393280983,0.41660032351345777,664.7644116458222
787,5.621566860253711,0.41454296635982146,662.1610507812768
788,5.57378432722644,0.41248560920618516,659.5576899167314
789,5.5236852981397835,0.41005582492188364,656.6658735056418
790,5.470111524964027,0.4070673999415807,653.3413737747328
791,5.416537751788272,0.4040789749612777,650.0168740438237
792,5.363578729752202,0.40115306016351915,646.6863785629452
793,5.316152467973413,0.3987897370086706,643.301921332339
794,5.268726206194624,0.3964264138538221,639.9174641017329
795,5.2212999444158354,0.39406309069897355,636.5330068711268
796,5.187587408113383,0.3926490398580625,634.3436869442758
797,5.157303303180049,0.39147230709563824,632.4531513433666
798,5.127019198246716,0.390295574333214,630.5626157424575
799,5.091247357210369,0.3890890483865474,629.0124349492746
800,5.049987780070976,0.38785272925563835,627.8026089638201
801,5.008728202931582,0.3866164101247293,626.5927829783656
802,4.9702123539636816,0.3854682649108498,625.2491636059425
803,4.942671417681864,0.38467281536509224,623.3703706856395
804,4.9151304814000465,0.3838773658193347,621.4915777653366
805,4.887589545118229,0.3830819162735771,619.6127848450336
806,4.85171191836279,0.38145240060891206,618.0439598575481
807,4.8149079926658205,0.37973021093103326,616.5095757514874
808,4.77810406696885,0.3780080212531544,614.9751916454268
809,4.72892249368646,0.3749763284914611,611.0322536688275
810,4.671489155347065,0.3710716336738853,605.4836131118577
811,4.61405581700767,0.36716693885630947,599.9349725548878
812,4.547849653545597,0.36192860801219556,592.7525989546544
813,4.461173564797114,0.3535784597728018,581.7581815867759
814,4.374497476048631,0.34522831153340805,570.7637642188973
815,4.287821387300148,0.3368781632940143,559.7693468510188
816,4.1567611395668935,0.32810982091462126,548.9109262155642
817,4.025700891833563,0.3193414785352275,538.0525055801098
818,3.894640644100232,0.3105731361558337,527.1940849446555
819,3.816166938631008,0.30413223037149445,519.385243920466
820,3.7602303227037344,0.2986887974136156,512.8833655868295
821,3.7042937067764603,0.29324536445573673,506.3814872531931
822,3.664222433896391,0.2892055114905791,502.13867281191057
823,3.6479491755873004,0.28727102851451847,501.2844542091833
824,3.6316759172782094,0.28533654553845783,500.430235606456
825,3.6171873610233307,0.28341664872912425,499.8861833089053
826,3.618761123256664,0.2816280274203364,502.1336277579962
827,3.620334885489997,0.27983940611154856,504.381072207087
828,3.6219086477233304,0.2780507848027607,506.62851665617785
829,3.633687839983308,0.2778554687574845,509.3564159433283
830,3.648018389749974,0.27805847902809055,512.2044289399948
831,3.6623489395166406,0.2782614892986966,515.0524419366615
832,3.6764054863272477,0.2780690179094556,517.6289347193897
833,3.690188030181793,0.27748106486036467,519.9339072881777
834,3.7039705740363384,0.2768931118112738,522.2388798569656
835,3.7207147298963124,0.27665549025799796,525.1081384862939
836,3.7493053337781315,0.27781919468799793,530.2345413578092
837,3.77789593765995,0.27898289911799795,535.3609442293244
838,3.806486541541769,0.280146603547998,540.4873471008397
839,3.8332700492208627,0.281752044962088,545.5678338648094
840,3.8598527684329835,0.28340656826330013,550.6432188390517
841,3.8864354876451044,0.2850610915645122,555.718603813294
842,3.9005398701663534,0.286425382361907,558.9089412586328
843,3.9063253615602926,0.28759618482342214,560.8425803513601
844,3.912110852954232,0.28876698728493727,562.7762194440874
845,3.914382354421829,0.28931096967254716,564.379990054453
846,3.9084545460612232,0.2883923718876987,565.2140675393015
847,3.902526737700617,0.2874737741028502,566.04814502415
848,3.8965989293400107,0.28655517631800165,566.8822225089986
