!FRM4SOC_CP
!TEMPDATA
# thermal characterization results

# comments start with # (ignored by the processor)
# no empty lines between the parameter signatures in [] and the parameter values
# parameters are case insensitive
# parameters can be inserted in any order, except the first two signatures
# columns are tab- or space-delimited

# file format version
# type(s): string(255)
[VERSION]
0.1

# calibration date
# type(s): fixed format as shown
[CALDATE]
2022-05-04 09:00:00

# calibration lab name
# type(s): string(255)
[CALLAB]
Tartu Observatory

# calibration lab person to contact
# type(s): string(255)
[USER]
Riho Vendt

# serial number of the instrument
# type(s): string(255)
[DEVICE]
SAT0464

# lab temperature (deg Celsius) during cal/char measurements
# type(s): single
[AMBIENT_TEMP]
21.0

# radiometer internal temperature (deg Celsius) during cal/char measurements when available
# optional
# type(s): single
[DEVICE_TEMP]
24.88

# pixel no, thermal coefficient (1/deg), uncertainty (1/deg k=2)
# type(s): uint8, single, single
[CALDATA]
0	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00
2	0.00E+00	0.00E+00
3	0.00E+00	0.00E+00
4	0.00E+00	0.00E+00
5	0.00E+00	0.00E+00
6	0.00E+00	0.00E+00
7	0.00E+00	0.00E+00
8	0.00E+00	0.00E+00
9	0.00E+00	0.00E+00
10	0.00E+00	0.00E+00
11	0.00E+00	0.00E+00
12	0.00E+00	0.00E+00
13	0.00E+00	0.00E+00
14	0.00E+00	0.00E+00
15	-6.46E-04	-5.72E-05
16	-6.52E-04	-5.38E-05
17	-5.98E-04	-4.78E-05
18	-5.69E-04	-5.10E-05
19	-6.31E-04	-6.00E-05
20	-6.84E-04	-6.00E-05
21	-6.96E-04	-5.38E-05
22	-7.57E-04	-5.65E-05
23	-7.97E-04	-7.71E-05
24	-8.19E-04	-8.02E-05
25	-8.82E-04	-7.92E-05
26	-8.56E-04	-7.63E-05
27	-8.69E-04	-7.36E-05
28	-8.96E-04	-8.30E-05
29	-9.04E-04	-8.06E-05
30	-8.54E-04	-8.30E-05
31	-8.80E-04	-7.30E-05
32	-8.81E-04	-7.78E-05
33	-8.69E-04	-8.38E-05
34	-8.39E-04	-7.78E-05
35	-8.21E-04	-5.83E-05
36	-7.71E-04	-7.00E-05
37	-7.55E-04	-6.91E-05
38	-7.79E-04	-7.71E-05
39	-7.51E-04	-6.39E-05
40	-7.18E-04	-5.53E-05
41	-7.01E-04	-6.45E-05
42	-7.33E-04	-5.93E-05
43	-7.23E-04	-6.47E-05
44	-6.68E-04	-5.36E-05
45	-6.29E-04	-4.56E-05
46	-6.04E-04	-4.36E-05
47	-6.27E-04	-6.25E-05
48	-5.61E-04	-4.67E-05
49	-5.68E-04	-5.14E-05
50	-5.79E-04	-5.17E-05
51	-6.00E-04	-4.87E-05
52	-6.08E-04	-5.94E-05
53	-6.01E-04	-4.33E-05
54	-5.58E-04	-4.54E-05
55	-4.98E-04	-4.54E-05
56	-4.06E-04	-3.61E-05
57	-3.34E-04	-2.50E-05
58	-2.92E-04	-2.42E-05
59	-2.59E-04	-2.06E-05
60	-2.52E-04	-1.90E-05
61	-2.56E-04	-2.08E-05
62	-2.22E-04	-1.70E-05
63	-2.00E-04	-1.98E-05
64	-2.07E-04	-1.99E-05
65	-2.39E-04	-1.79E-05
66	-2.29E-04	-2.25E-05
67	-2.20E-04	-2.11E-05
68	-2.20E-04	-1.55E-05
69	-1.45E-04	-1.40E-05
70	-9.60E-05	-7.96E-06
71	-5.60E-05	-4.25E-06
72	-1.90E-05	-1.34E-06
73	4.60E-05	4.37E-06
74	9.60E-05	9.04E-06
75	1.07E-04	8.37E-06
76	1.62E-04	1.41E-05
77	1.71E-04	1.28E-05
78	1.71E-04	1.22E-05
79	1.59E-04	1.34E-05
80	1.86E-04	1.59E-05
81	2.02E-04	1.85E-05
82	1.73E-04	1.47E-05
83	2.06E-04	1.72E-05
84	2.00E-04	1.60E-05
85	1.45E-04	1.18E-05
86	2.04E-04	1.62E-05
87	1.73E-04	1.39E-05
88	1.65E-04	1.43E-05
89	7.10E-05	7.08E-06
90	-6.20E-05	-4.51E-06
91	-9.00E-06	-7.97E-07
92	5.93E-04	4.30E-05
93	1.51E-03	1.06E-04
94	1.46E-03	1.29E-04
95	4.91E-04	4.68E-05
96	-5.06E-04	-4.37E-05
97	-1.02E-03	-7.28E-05
98	-4.15E-04	-3.87E-05
99	-1.54E-04	-1.42E-05
100	3.55E-04	3.29E-05
101	1.07E-03	8.77E-05
102	1.01E-03	7.27E-05
103	7.27E-04	5.95E-05
104	7.07E-04	5.52E-05
105	7.31E-04	6.29E-05
106	6.98E-04	5.81E-05
107	7.06E-04	6.77E-05
108	7.41E-04	5.44E-05
109	7.28E-04	5.41E-05
110	7.66E-04	5.86E-05
111	8.09E-04	7.94E-05
112	8.33E-04	6.20E-05
113	8.47E-04	7.87E-05
114	8.34E-04	6.47E-05
115	8.90E-04	8.08E-05
116	9.09E-04	9.06E-05
117	8.85E-04	8.36E-05
118	9.59E-04	7.73E-05
119	9.84E-04	8.48E-05
120	9.99E-04	9.80E-05
121	1.09E-03	8.06E-05
122	1.08E-03	8.51E-05
123	1.07E-03	9.60E-05
124	1.02E-03	9.36E-05
125	1.04E-03	7.49E-05
126	1.03E-03	8.78E-05
127	1.00E-03	7.15E-05
128	9.75E-04	9.59E-05
129	9.35E-04	7.11E-05
130	9.03E-04	8.84E-05
131	9.60E-04	8.98E-05
132	1.06E-03	1.01E-04
133	1.16E-03	1.07E-04
134	1.25E-03	1.06E-04
135	1.31E-03	1.31E-04
136	1.44E-03	1.03E-04
137	1.54E-03	1.53E-04
138	1.60E-03	1.37E-04
139	1.73E-03	1.32E-04
140	1.79E-03	1.26E-04
141	1.88E-03	1.67E-04
142	1.98E-03	1.98E-04
143	2.11E-03	1.53E-04
144	2.24E-03	1.61E-04
145	2.32E-03	2.27E-04
146	2.35E-03	1.80E-04
147	2.41E-03	2.38E-04
148	2.44E-03	1.88E-04
149	2.44E-03	1.83E-04
150	2.60E-03	2.40E-04
151	2.63E-03	2.14E-04
152	2.68E-03	2.27E-04
153	2.72E-03	2.59E-04
154	2.71E-03	2.33E-04
155	2.69E-03	2.31E-04
156	2.67E-03	2.40E-04
157	2.65E-03	2.47E-04
158	2.58E-03	2.04E-04
159	2.50E-03	1.81E-04
160	2.49E-03	2.03E-04
161	2.53E-03	2.39E-04
162	2.63E-03	2.50E-04
163	2.74E-03	2.50E-04
164	2.81E-03	2.57E-04
165	2.83E-03	2.00E-04
166	2.87E-03	2.16E-04
167	2.97E-03	2.68E-04
168	3.12E-03	2.65E-04
169	3.23E-03	2.80E-04
170	3.30E-03	2.39E-04
171	3.37E-03	3.28E-04
172	3.45E-03	2.86E-04
173	3.49E-03	3.14E-04
174	3.56E-03	3.14E-04
