!FRM4SOC_CP
!POLDATA
# polarization sensitivity characterization results

# comments start with # (ignored by the processor)
# no empty lines between the parameter signatures in [] and the parameter values
# parameters are case insensitive
# parameters can be inserted in any order, except the first two signatures
# columns are tab- or space-delimited

# file format version
# type(s): string(255)
[VERSION]
0.1

# calibration date
# type(s): fixed format as shown
[CALDATE]
2022-06-02 15:25:09

# calibration lab name
# type(s): string(255)
[CALLAB]
Tartu Observatory

# calibration lab person to contact
# type(s): string(255)
[USER]
Riho Vendt

# serial number of the instrument
# type(s): string(255)
[DEVICE]
SAM_8595

# lab temperature (deg Celsius) during cal/char measurements
# type(s): single
[AMBIENT_TEMP]
21.0

# pixel no, wavelength (nm), semi-amplitude, uncertainty (k=2), angle of the max sensitivity plane (rad), uncertainty (rad, k=2)
# type(s): uint8, single, single, single, single, single
[CALDATA]
0	302.16	0.000E+00	0.000E+00	0.000E+00	0.000E+00
1	305.49	1.033E-02	1.058E-02	6.482E+00	7.327E+02
2	308.83	7.615E-03	1.169E-02	1.564E+02	2.984E+02
3	312.16	1.730E-02	1.080E-02	6.963E+01	4.043E+01
4	315.49	3.651E-03	1.263E-02	1.323E+02	3.229E+02
5	318.83	8.536E-03	1.093E-02	1.040E+02	7.784E+01
6	322.16	1.011E-02	6.235E-03	1.026E+02	3.707E+01
7	325.50	7.608E-03	4.463E-03	1.734E+02	4.113E+02
8	328.83	8.113E-04	4.723E-03	1.238E+02	4.593E+02
9	332.17	1.651E-03	4.032E-03	2.247E+01	4.986E+02
10	335.50	5.261E-03	2.991E-03	1.297E+02	5.020E+01
11	338.84	2.769E-03	2.323E-03	4.072E+01	9.245E+01
12	342.18	8.293E-04	2.404E-03	6.804E+01	1.912E+02
13	345.51	1.113E-03	1.471E-03	3.558E+01	1.677E+02
14	348.85	6.833E-04	1.293E-03	6.012E+01	1.398E+02
15	352.19	8.763E-04	1.850E-03	3.585E+01	2.658E+02
16	355.53	8.187E-04	1.446E-03	1.746E+00	4.697E+03
17	358.87	3.501E-04	1.359E-03	4.394E+01	3.950E+02
18	362.20	1.441E-04	1.490E-03	5.865E+01	7.818E+02
19	365.54	6.572E-04	1.183E-03	1.286E+01	6.469E+02
20	368.88	5.270E-04	1.155E-03	2.167E+01	4.643E+02
21	372.22	3.235E-04	9.026E-04	5.052E+00	2.562E+03
22	375.56	3.762E-04	7.715E-04	2.069E+01	4.554E+02
23	378.91	8.362E-05	7.964E-04	3.820E+01	1.122E+03
24	382.25	3.095E-04	7.918E-04	5.282E+01	2.149E+02
25	385.59	2.934E-04	6.986E-04	2.608E+01	4.172E+02
26	388.93	3.489E-04	6.562E-04	7.775E+01	1.127E+02
27	392.27	2.590E-04	6.664E-04	6.369E+01	1.799E+02
28	395.61	2.943E-04	6.311E-04	8.445E+01	1.240E+02
29	398.96	3.417E-04	5.276E-04	1.074E+02	9.676E+01
30	402.30	2.265E-04	5.983E-04	1.469E+02	3.612E+02
31	405.64	3.136E-04	4.754E-04	1.246E+02	1.213E+02
32	408.98	3.325E-04	4.585E-04	1.057E+02	8.502E+01
33	412.33	3.059E-04	4.287E-04	1.164E+02	9.811E+01
34	415.67	3.897E-04	4.017E-04	1.222E+02	7.904E+01
35	419.01	3.574E-04	3.890E-04	1.299E+02	9.666E+01
36	422.36	4.328E-04	3.850E-04	1.276E+02	7.534E+01
37	425.70	3.862E-04	3.787E-04	1.394E+02	1.083E+02
38	429.05	4.681E-04	3.775E-04	1.492E+02	1.191E+02
39	432.39	4.937E-04	3.497E-04	1.452E+02	9.198E+01
40	435.73	4.459E-04	3.722E-04	1.531E+02	1.418E+02
41	439.08	4.293E-04	3.477E-04	1.635E+02	2.257E+02
42	442.42	3.890E-04	3.432E-04	1.720E+02	5.104E+02
43	445.77	4.328E-04	3.392E-04	1.718E+02	4.418E+02
44	449.11	5.311E-04	3.319E-04	1.645E+02	1.854E+02
45	452.46	6.037E-04	3.269E-04	1.653E+02	1.702E+02
46	455.80	6.726E-04	3.399E-04	1.767E+02	7.056E+02
47	459.15	6.595E-04	3.579E-04	1.790E+02	2.487E+03
48	462.49	7.912E-04	3.637E-04	1.767E+02	6.492E+02
49	465.84	9.397E-04	3.392E-04	1.764E+02	4.701E+02
50	469.18	9.915E-04	3.474E-04	1.766E+02	4.746E+02
51	472.52	1.015E-03	3.439E-04	1.765E+02	4.448E+02
52	475.87	1.038E-03	3.138E-04	1.744E+02	2.490E+02
53	479.21	1.025E-03	3.429E-04	1.725E+02	2.068E+02
54	482.56	1.094E-03	3.584E-04	1.699E+02	1.496E+02
55	485.90	1.096E-03	3.569E-04	1.703E+02	1.548E+02
56	489.25	1.214E-03	3.330E-04	1.708E+02	1.374E+02
57	492.59	1.215E-03	3.404E-04	1.665E+02	9.535E+01
58	495.94	1.267E-03	3.456E-04	1.640E+02	7.813E+01
59	499.28	1.196E-03	3.389E-04	1.616E+02	7.049E+01
60	502.63	1.238E-03	3.417E-04	1.645E+02	8.177E+01
61	505.97	1.390E-03	3.333E-04	1.619E+02	6.069E+01
62	509.31	1.508E-03	3.283E-04	1.605E+02	5.106E+01
63	512.66	1.662E-03	3.458E-04	1.581E+02	4.323E+01
64	516.00	1.742E-03	3.753E-04	1.596E+02	4.813E+01
65	519.35	1.741E-03	3.231E-04	1.594E+02	4.107E+01
66	522.69	1.790E-03	3.140E-04	1.582E+02	3.657E+01
67	526.03	1.852E-03	3.200E-04	1.553E+02	3.165E+01
68	529.38	1.913E-03	3.545E-04	1.532E+02	3.130E+01
69	532.72	2.016E-03	3.853E-04	1.532E+02	3.231E+01
70	536.06	2.073E-03	3.341E-04	1.550E+02	2.913E+01
71	539.40	2.259E-03	3.095E-04	1.530E+02	2.278E+01
72	542.75	2.342E-03	3.051E-04	1.525E+02	2.125E+01
73	546.09	2.444E-03	3.455E-04	1.505E+02	2.148E+01
74	549.43	2.433E-03	4.249E-04	1.511E+02	2.726E+01
75	552.77	2.386E-03	3.858E-04	1.517E+02	2.578E+01
76	556.11	2.408E-03	3.048E-04	1.528E+02	2.081E+01
77	559.45	2.457E-03	3.010E-04	1.513E+02	1.906E+01
78	562.79	2.629E-03	2.996E-04	1.487E+02	1.619E+01
79	566.13	2.692E-03	3.894E-04	1.484E+02	2.053E+01
80	569.47	2.725E-03	4.632E-04	1.493E+02	2.496E+01
81	572.81	2.934E-03	4.027E-04	1.497E+02	2.029E+01
82	576.15	3.199E-03	3.132E-04	1.498E+02	1.431E+01
83	579.49	3.548E-03	2.871E-04	1.478E+02	1.096E+01
84	582.83	3.736E-03	2.997E-04	1.463E+02	1.041E+01
85	586.17	3.904E-03	4.011E-04	1.443E+02	1.273E+01
86	589.51	3.953E-03	5.295E-04	1.457E+02	1.747E+01
87	592.85	4.036E-03	5.123E-04	1.466E+02	1.699E+01
88	596.18	4.095E-03	3.605E-04	1.462E+02	1.145E+01
89	599.52	4.209E-03	2.968E-04	1.460E+02	8.965E+00
90	602.86	4.303E-03	2.994E-04	1.440E+02	8.358E+00
91	606.19	4.278E-03	3.654E-04	1.434E+02	1.024E+01
92	609.53	4.266E-03	5.121E-04	1.426E+02	1.428E+01
93	612.86	4.083E-03	6.070E-04	1.446E+02	1.879E+01
94	616.20	3.941E-03	5.473E-04	1.449E+02	1.768E+01
95	619.53	3.921E-03	3.784E-04	1.461E+02	1.259E+01
96	622.86	3.932E-03	2.986E-04	1.459E+02	9.674E+00
97	626.20	4.006E-03	2.948E-04	1.453E+02	9.210E+00
98	629.53	4.053E-03	3.373E-04	1.443E+02	1.023E+01
99	632.86	4.106E-03	5.126E-04	1.437E+02	1.534E+01
100	636.19	4.089E-03	6.525E-04	1.438E+02	1.972E+01
101	639.52	4.068E-03	6.544E-04	1.437E+02	1.984E+01
102	642.85	4.056E-03	5.148E-04	1.446E+02	1.598E+01
103	646.18	4.117E-03	3.356E-04	1.431E+02	9.688E+00
104	649.51	4.297E-03	2.773E-04	1.427E+02	7.457E+00
105	652.84	4.523E-03	2.791E-04	1.414E+02	6.874E+00
106	656.17	4.881E-03	4.098E-04	1.400E+02	9.222E+00
107	659.50	5.201E-03	5.947E-04	1.403E+02	1.278E+01
108	662.82	5.574E-03	7.626E-04	1.405E+02	1.544E+01
109	666.15	6.044E-03	7.626E-04	1.406E+02	1.426E+01
110	669.48	6.611E-03	5.538E-04	1.415E+02	9.560E+00
