[Spectrum]
Version            = 1
IDData             = DLAB_2022-06-08_10-23-53_176_586
IDDevice           = SAM_8329
IDDataType         = SPECTRUM
IDDataTypeSub1     = BACK
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2022-06-08 10:16:49
 101 0.014396046705951 0.0243487833914703 0
 102 0.0144054989735056 0.0242915112380099 0
 103 0.0143967519402003 0.0241396953697047 0
 104 0.0144348550034196 0.0244245231353346 0
 105 0.0143928401757596 0.0242094621326737 0
 106 0.0144180244711609 0.0245773081707184 0
 107 0.0143815538106225 0.0242134492986038 0
 108 0.0144182858370454 0.0242652855978081 0
 109 0.0143944310530196 0.0244114095297057 0
 110 0.0144260427158815 0.0243373537834653 0
 111 0.0143918617112197 0.0242822505602917 0
 112 0.0144186956824813 0.0246109498941642 0
 113 0.0143902826983657 0.0243940895085337 0
 114 0.0144141620835862 0.0244423424032367 0
 115 0.0143883224542314 0.0243288346442468 0
 116 0.0144263852133657 0.0241446618272976 0
 117 0.0143866802808632 0.0241026437561806 0
 118 0.0144289364096035 0.0242959660549854 0
 119 0.014391425345347 0.0241782792866541 0
 120 0.0144369696593081 0.0243478178901893 0
 121 0.0143874251212912 0.0243368018190736 0
 122 0.0144289943358209 0.0243735692459975 0
 123 0.0144041101401002 0.0243144291067826 0
 124 0.0144216903981307 0.0245694045363846 0
 125 0.0144046536345798 0.0245069119379214 0
 126 0.0144399409950987 0.0242912633602628 0
 127 0.0144059409226281 0.0243438967086172 0
 128 0.0144178649995864 0.0244588397146749 0
 129 0.0144039989985325 0.0243442769042039 0
 130 0.0144477638260738 0.0242042160270873 0
 131 0.0144095510170992 0.0244511061035281 0
 132 0.0144510408447948 0.0243045953426957 0
 133 0.0143916488498184 0.0242244814294045 0
 134 0.0144355804769497 0.0244098599446629 0
 135 0.0144093011666675 0.024272566395662 0
 136 0.0144435962789985 0.0244685828811909 0
 137 0.0144075886792462 0.0242713757096671 0
 138 0.0144413891505339 0.0245463058215935 0
 139 0.0143980394027251 0.0243688358283993 0
 140 0.0144419155463108 0.0242103750908548 0
 141 0.0144187462806832 0.0242735764102004 0
 142 0.01444149226618 0.0243753314473051 0
 143 0.0143974083210132 0.0240981220820381 0
 144 0.0144327019626882 0.0245140548319583 0
 145 0.0144104717298982 0.024410440362627 0
 146 0.0144337380044923 0.0241362573751776 0
 147 0.0144155690625536 0.0243781961809017 0
 148 0.0144432462790222 0.0245249132737743 0
 149 0.0144093632803223 0.0244579429907406 0
 150 0.0144431935871015 0.0243642410128652 0
 151 0.014406423873742 0.0243032779248385 0
 152 0.0144363555018224 0.0245310955542603 0
 153 0.0144029807533373 0.024342124906411 0
 154 0.0144436468772004 0.0244918798981796 0
 155 0.0144106664457375 0.0244292888468647 0
 156 0.0144208701838293 0.0243761504912411 0
 157 0.0144080758177975 0.0244282208778108 0
 158 0.0144180714053551 0.0241922672723077 0
 159 0.0144074979514358 0.024532858453815 0
 160 0.0144334977502713 0.0243869817014173 0
 161 0.0144105893270986 0.0242946475897575 0
 162 0.0144085954089885 0.0242765169036155 0
 163 0.0143999108382912 0.0243377442781978 0
 164 0.0144477219516998 0.0244269949303336 0
 165 0.0144119868843319 0.024147593592623 0
 166 0.0144319122817846 0.0242584446956743 0
 167 0.0144172541571553 0.0245361697164799 0
 168 0.0144424328693066 0.0243020055439242 0
 169 0.0143899084461478 0.0241348615790751 0
 170 0.014417363728434 0.0242334509380508 0
 171 0.0144008617355348 0.0242824340247369 0
 172 0.0144274729002312 0.024394129832308 0
 173 0.0143893201111927 0.0242758722469113 0
 174 0.0144437184125894 0.0241962588022827 0
 175 0.0143980477776 0.0243000445167336 0
 176 0.0144357408209069 0.0239529634768597 0
 177 0.0144155645261631 0.0241435240335262 0
 178 0.0144345838668478 0.0243406790110737 0
 179 0.0144060518897193 0.0241852399381783 0
 180 0.0144279145004006 0.0243444245834813 0
 181 0.0144077565256955 0.0244116975566653 0
 182 0.0144282603129395 0.0242776445728028 0
 183 0.014402366421375 0.0242515620732719 0
 184 0.0144355925158322 0.0242818707138286 0
 185 0.0144078667948804 0.0243885384434936 0
 186 0.0144431559001649 0.0243866013312688 0
 187 0.0144077826971792 0.0242797361722151 0
 188 0.0144323899986017 0.0243495568747782 0
 189 0.0144103101646051 0.0246087743305292 0
 190 0.0144223422425531 0.0242406805892991 0
 191 0.0144048326475288 0.0242568615947672 0
 192 0.0144174841172593 0.0242722005141424 0
 193 0.0143750899775612 0.0243456521020147 0
 194 0.0144532071457447 0.0243942988081243 0
 195 0.0144090928416567 0.0244036699834579 0
 196 0.0144396784078782 0.0241538924803873 0
 197 0.0144099816252455 0.0244330089332505 0
 198 0.0144226412953743 0.0241610570200865 0
 199 0.0143923867111842 0.0241676990963372 0
 200 0.0144347899236633 0.0244319184457252 0
 201 0.0144046326973928 0.0241970420610511 0
 202 0.0144303325710243 0.0242004517765677 0
 203 0.0144036735997509 0.0242533967177238 0
 204 0.014432560985629 0.0242131392768582 0
 205 0.0144001753447538 0.0240886613565043 0
 206 0.0144189746704982 0.0242090428352452 0
 207 0.0144056903742902 0.024347608241475 0
 208 0.0144364144748991 0.0241306556872174 0
 209 0.0144147942121575 0.0244506520683027 0
 210 0.0143875654004442 0.0242446132919497 0
 211 0.0143875533615617 0.0243869148442503 0
 212 0.0144315633286677 0.0241019870547127 0
 213 0.0144015359129567 0.0243465760575888 0
 214 0.0144559616071731 0.0241950995374107 0
 215 0.0144039349656355 0.0241121678476455 0
 216 0.0144237151985916 0.0242961781475647 0
 217 0.0143873415470197 0.0240638791677748 0
 218 0.0144111188634536 0.0240598227008125 0
 219 0.0144019912967743 0.0241860371618902 0
 220 0.0144226597898895 0.023985289004381 0
 221 0.0143853245980039 0.0242024833267229 0
 222 0.0144357312246962 0.0240694759680047 0
 223 0.0144055959824721 0.0241463662486514 0
 224 0.0144281814495351 0.0242956872798008 0
 225 0.0143997100157724 0.0242531263215053 0
 226 0.01441836976027 0.0241937545387901 0
 227 0.0143797301816334 0.023972080611698 0
 228 0.0144079589185033 0.0241022323140328 0
 229 0.0143998431413865 0.0238241998899085 0
 230 0.0144197624321597 0.0241755651998854 0
 231 0.0143851860636165 0.0241381712706839 0
 232 0.0144261746201596 0.0241593834961702 0
 233 0.0143777737759834 0.0243867233499626 0
 234 0.0144208386035723 0.0244480596511043 0
 235 0.0143864883566488 0.0240904436324181 0
 236 0.0144185102138996 0.0240280941746258 0
 237 0.0144151442121338 0.0240861296868102 0
 238 0.0144463844144027 0.024012345384159 0
 239 0.0144056518149708 0.0241600641126039 0
 240 0.0144261721774878 0.024279633879004 0
 241 0.0143901984261879 0.0238959940135496 0
 242 0.0144381833182488 0.0242104210006065 0
 243 0.0143931952355561 0.0240147236140365 0
 244 0.0144302270127064 0.0238876965678091 0
 245 0.0144079062265826 0.0242087233871627 0
 246 0.014427271030853 0.024132050610511 0
 247 0.0144101484248354 0.0241735514550332 0
 248 0.0144447504414327 0.0239072419027274 0
 249 0.014413194436593 0.0241371664929993 0
 250 0.0144737276827383 0.0242591073322433 0
 251 0.0144189357622257 0.0243468693214023 0
 252 0.0144970525814561 0.024057749081265 0
 253 0.0144817569194821 0.0241440262478067 0
 254 0.014583154843814 0.0241902646994103 0
 255 0.0149770149118275 0.0243783810418412 0
[END] of [DATA]
[END] of [Spectrum]

