[Spectrum]
Version            = 1
IDData             = DLAB_2024-04-09_07-11-42_424_342
IDDevice           = SAM_8831
IDDataType         = SPECTRUM
IDDataTypeSub1     = CAL
IDDataTypeSub2     = Air
IDDataTypeSub3     = 
DateTime           = 2024-04-09 07:10:50
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = 
MethodName         = 
Mission            = No Mission
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2024-04-08_10-44-10_607_312
IDDataCal = 
IntegrationTime = 128
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $04 $09 1/Intensity (m^2 nm)/mW
Unit3 = $04 $09 1/Intensity (m^2 nm)/mW
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 6 0 0
 1 +NAN 0 0
 2 +NAN 0 0
 3 +NAN 0 0
 4 +NAN 0 0
 5 0.0698498423500491 0 0
 6 0.0757505846667693 0 0
 7 0.0783965226913032 0 0
 8 0.0848175658916339 0 0
 9 0.0900992620380268 0 0
 10 0.0961200053294933 0 0
 11 0.106493756348192 0 0
 12 0.115414666632773 0 0
 13 0.127287446751669 0 0
 14 0.140555090990696 0 0
 15 0.15492875004121 0 0
 16 0.167139815513531 0 0
 17 0.178611434050282 0 0
 18 0.184882047425346 0 0
 19 0.187648263186714 0 0
 20 0.186934572546538 0 0
 21 0.18283394669523 0 0
 22 0.178888443682406 0 0
 23 0.176137187893751 0 0
 24 0.174078127298016 0 0
 25 0.173782436145969 0 0
 26 0.175697052077633 0 0
 27 0.177964536483368 0 0
 28 0.182695918938082 0 0
 29 0.189115522519999 0 0
 30 0.19625227043584 0 0
 31 0.205281790070816 0 0
 32 0.216785495413661 0 0
 33 0.230390465161824 0 0
 34 0.245969309795916 0 0
 35 0.263251487684376 0 0
 36 0.279843159211705 0 0
 37 0.295734029629286 0 0
 38 0.310912277767961 0 0
 39 0.323781096963619 0 0
 40 0.334303189242312 0 0
 41 0.341988184864125 0 0
 42 0.344610480979251 0 0
 43 0.343552147151522 0 0
 44 0.34038068037059 0 0
 45 0.334308545569014 0 0
 46 0.326781881265962 0 0
 47 0.319137929220608 0 0
 48 0.310440575315904 0 0
 49 0.302861721655152 0 0
 50 0.29681452641225 0 0
 51 0.292264852361683 0 0
 52 0.289500869771654 0 0
 53 0.288304414714197 0 0
 54 0.286554731640149 0 0
 55 0.284414910469714 0 0
 56 0.281802109188142 0 0
 57 0.27927255926893 0 0
 58 0.278413821793366 0 0
 59 0.278748437952566 0 0
 60 0.280553053036258 0 0
 61 0.283936311585776 0 0
 62 0.288356118498342 0 0
 63 0.294131203297838 0 0
 64 0.301029706413152 0 0
 65 0.308796530381732 0 0
 66 0.317224036616849 0 0
 67 0.326068681869423 0 0
 68 0.335096530329645 0 0
 69 0.343409128036046 0 0
 70 0.350801152215665 0 0
 71 0.35647861466306 0 0
 72 0.360272544316925 0 0
 73 0.362153672144999 0 0
 74 0.362119845087776 0 0
 75 0.360747927350122 0 0
 76 0.357995965346823 0 0
 77 0.353895348606002 0 0
 78 0.349537028704787 0 0
 79 0.344438221702215 0 0
 80 0.338269400412818 0 0
 81 0.330966356909041 0 0
 82 0.322852122782437 0 0
 83 0.313506511457408 0 0
 84 0.303995789808014 0 0
 85 0.295706426848295 0 0
 86 0.288596060109113 0 0
 87 0.282323307954891 0 0
 88 0.27686436926603 0 0
 89 0.271498150754206 0 0
 90 0.266810602635637 0 0
 91 0.262573516291846 0 0
 92 0.259197926581897 0 0
 93 0.256813987709079 0 0
 94 0.255319383788103 0 0
 95 0.25455889088898 0 0
 96 0.254625840514303 0 0
 97 0.254634285687885 0 0
 98 0.253548677417831 0 0
 99 0.251445355270628 0 0
 100 0.247721656609168 0 0
 101 0.242811685860984 0 0
 102 0.23745124486752 0 0
 103 0.231839371452605 0 0
 104 0.225978285061161 0 0
 105 0.21971321688533 0 0
 106 0.213873354261087 0 0
 107 0.209278034223366 0 0
 108 0.205527751126119 0 0
 109 0.202263488612098 0 0
 110 0.199515411260654 0 0
 111 0.197142874594671 0 0
 112 0.195184030291916 0 0
 113 0.193536520001646 0 0
 114 0.192410122397189 0 0
 115 0.191375631866361 0 0
 116 0.190415167123138 0 0
 117 0.189396895413287 0 0
 118 0.188162037391444 0 0
 119 0.186875456195156 0 0
 120 0.185467546874581 0 0
 121 0.184060024042261 0 0
 122 0.182728106377494 0 0
 123 0.181559805543031 0 0
 124 0.18058625625175 0 0
 125 0.179766172726831 0 0
 126 0.179250801605068 0 0
 127 0.178746782636936 0 0
 128 0.178210531199262 0 0
 129 0.177484533600764 0 0
 130 0.176396006913876 0 0
 131 0.175131374088485 0 0
 132 0.173649180853113 0 0
 133 0.171962078132345 0 0
 134 0.170380854932227 0 0
 135 0.168579235012384 0 0
 136 0.166809738899307 0 0
 137 0.165076474091477 0 0
 138 0.163529165047799 0 0
 139 0.162106607821491 0 0
 140 0.16053886905309 0 0
 141 0.158891050684803 0 0
 142 0.156930935275742 0 0
 143 0.154417130892963 0 0
 144 0.151517679857196 0 0
 145 0.148114384472592 0 0
 146 0.14423400528601 0 0
 147 0.139964981533513 0 0
 148 0.135631807337849 0 0
 149 0.1311387734723 0 0
 150 0.12680044853203 0 0
