!FRM4SOC_CP
!TEMPDATA
# thermal characterization results

# comments start with # (ignored by the processor)
# no empty lines between the parameter signatures in [] and the parameter values
# parameters are case insensitive
# parameters can be inserted in any order, except the first two signatures
# columns are tab- or space-delimited

# file format version
# type(s): string(255)
[VERSION]
0.1

# calibration date
# type(s): fixed format as shown
[CALDATE]
2022-06-04 09:00:00

# calibration lab name
# type(s): string(255)
[CALLAB]
Tartu Observatory

# calibration lab person to contact
# type(s): string(255)
[USER]
Riho Vendt

# serial number of the instrument
# type(s): string(255)
[DEVICE]
SAM_8329

# lab temperature (deg Celsius) during cal/char measurements
# type(s): single
[AMBIENT_TEMP]
21.0

# lab temperature (deg Celsius) during cal/char measurements
# type(s): single
[DEVICE_TEMP]
21.0

# pixel no, thermal coefficient (1/deg), uncertainty (1/deg k=2)
# type(s): uint8, single, single
[CALDATA]
0	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00
2	0.00E+00	0.00E+00
3	0.00E+00	0.00E+00
4	0.00E+00	0.00E+00
5	0.00E+00	0.00E+00
6	0.00E+00	0.00E+00
7	0.00E+00	0.00E+00
8	0.00E+00	0.00E+00
9	0.00E+00	0.00E+00
10	0.00E+00	0.00E+00
11	0.00E+00	0.00E+00
12	0.00E+00	0.00E+00
13	0.00E+00	0.00E+00
14	0.00E+00	0.00E+00
15	1.82E-03	1.71E-04
16	2.71E-03	2.38E-04
17	1.87E-03	1.53E-04
18	1.49E-03	1.22E-04
19	1.08E-03	8.13E-05
20	9.09E-04	6.72E-05
21	1.36E-03	1.05E-04
22	8.46E-04	7.36E-05
23	8.67E-04	7.13E-05
24	7.70E-04	7.47E-05
25	6.91E-04	6.49E-05
26	9.13E-04	8.72E-05
27	1.03E-03	1.02E-04
28	9.59E-04	7.07E-05
29	1.19E-03	1.11E-04
30	1.10E-03	1.01E-04
31	1.19E-03	8.95E-05
32	1.27E-03	1.20E-04
33	1.21E-03	8.93E-05
34	1.34E-03	1.23E-04
35	1.32E-03	1.30E-04
36	1.27E-03	1.26E-04
37	1.33E-03	1.12E-04
38	1.37E-03	9.77E-05
39	1.32E-03	1.12E-04
40	1.32E-03	1.26E-04
41	1.31E-03	1.19E-04
42	1.31E-03	9.70E-05
43	1.35E-03	1.31E-04
44	1.35E-03	1.17E-04
45	1.41E-03	1.02E-04
46	1.40E-03	1.30E-04
47	1.36E-03	1.18E-04
48	1.33E-03	1.12E-04
49	1.32E-03	1.08E-04
50	1.36E-03	1.32E-04
51	1.40E-03	1.20E-04
52	1.48E-03	1.11E-04
53	1.55E-03	1.47E-04
54	1.60E-03	1.24E-04
55	1.66E-03	1.60E-04
56	1.64E-03	1.15E-04
57	1.68E-03	1.43E-04
58	1.72E-03	1.37E-04
59	1.73E-03	1.26E-04
60	1.75E-03	1.35E-04
61	1.73E-03	1.27E-04
62	1.73E-03	1.43E-04
63	1.73E-03	1.63E-04
64	1.75E-03	1.42E-04
65	1.77E-03	1.27E-04
66	1.79E-03	1.40E-04
67	1.88E-03	1.83E-04
68	1.93E-03	1.70E-04
69	2.01E-03	1.75E-04
70	2.07E-03	1.63E-04
71	2.11E-03	1.75E-04
72	2.13E-03	1.83E-04
73	2.16E-03	1.80E-04
74	2.17E-03	2.00E-04
75	2.20E-03	1.74E-04
76	2.18E-03	1.54E-04
77	2.20E-03	1.64E-04
78	2.19E-03	1.72E-04
79	2.19E-03	1.89E-04
80	2.23E-03	1.69E-04
81	2.21E-03	1.82E-04
82	2.23E-03	1.86E-04
83	2.22E-03	1.88E-04
84	2.23E-03	2.00E-04
85	2.24E-03	1.61E-04
86	2.21E-03	1.69E-04
87	2.22E-03	2.15E-04
88	2.25E-03	2.02E-04
89	2.22E-03	1.76E-04
90	2.21E-03	1.92E-04
91	2.24E-03	2.07E-04
92	2.30E-03	2.04E-04
93	2.33E-03	1.89E-04
94	2.44E-03	2.00E-04
95	2.52E-03	2.22E-04
96	2.58E-03	1.85E-04
97	2.64E-03	1.87E-04
98	2.67E-03	2.47E-04
99	2.69E-03	2.41E-04
100	2.68E-03	2.52E-04
101	2.72E-03	2.41E-04
102	2.71E-03	2.02E-04
103	2.74E-03	2.04E-04
104	2.80E-03	2.57E-04
105	2.82E-03	2.30E-04
106	2.86E-03	2.78E-04
107	2.91E-03	2.15E-04
108	2.92E-03	2.60E-04
109	2.94E-03	2.59E-04
110	2.92E-03	2.26E-04
111	2.94E-03	2.45E-04
112	2.96E-03	2.34E-04
113	2.97E-03	2.88E-04
114	3.00E-03	2.69E-04
115	3.02E-03	2.35E-04
116	3.07E-03	2.27E-04
117	3.08E-03	2.29E-04
118	3.12E-03	2.40E-04
119	3.14E-03	2.98E-04
120	3.16E-03	2.53E-04
121	3.21E-03	2.30E-04
122	3.20E-03	2.25E-04
123	3.20E-03	3.12E-04
124	3.22E-03	2.82E-04
125	3.21E-03	3.11E-04
126	3.20E-03	2.67E-04
127	3.21E-03	2.41E-04
128	3.19E-03	2.34E-04
129	3.21E-03	2.44E-04
130	3.21E-03	3.12E-04
131	3.26E-03	2.32E-04
132	3.34E-03	2.62E-04
133	3.44E-03	3.26E-04
134	3.51E-03	2.50E-04
135	3.59E-03	2.88E-04
136	3.71E-03	3.06E-04
137	3.80E-03	2.67E-04
138	3.87E-03	3.72E-04
139	3.98E-03	3.93E-04
140	4.07E-03	3.26E-04
141	4.17E-03	3.12E-04
142	4.28E-03	4.04E-04
143	4.37E-03	3.67E-04
144	4.45E-03	4.20E-04
145	4.53E-03	4.32E-04
146	4.62E-03	4.59E-04
147	4.68E-03	4.09E-04
148	4.76E-03	4.22E-04
149	4.84E-03	3.67E-04
150	4.88E-03	4.87E-04
151	4.90E-03	3.61E-04
152	4.97E-03	4.51E-04
153	4.95E-03	4.07E-04
154	4.95E-03	4.21E-04
155	4.95E-03	4.93E-04
156	4.94E-03	4.86E-04
157	4.89E-03	4.66E-04
158	4.89E-03	4.66E-04
159	4.85E-03	4.10E-04
160	4.83E-03	3.58E-04
161	4.88E-03	4.24E-04
162	4.93E-03	4.21E-04
163	5.04E-03	4.89E-04
164	5.09E-03	5.05E-04
165	5.17E-03	3.94E-04
166	5.20E-03	4.67E-04
167	5.30E-03	4.12E-04
168	5.35E-03	4.30E-04
169	5.42E-03	4.39E-04
170	5.41E-03	5.36E-04
171	5.54E-03	4.91E-04
172	5.59E-03	4.93E-04
173	5.66E-03	4.05E-04
174	5.69E-03	5.09E-04
175	5.74E-03	4.60E-04
176	5.84E-03	5.11E-04
177	5.76E-03	4.46E-04
178	5.84E-03	5.51E-04
179	5.87E-03	5.25E-04
180	6.02E-03	5.53E-04
181	0.00E+00	0.00E+00
182	0.00E+00	0.00E+00
